Timestamp, Event, Value
1.267,Accelerate,1
1.284,Accelerate,1
1.300,Accelerate,1
1.316,Accelerate,1
1.333,Turn Right,1
1.333,Accelerate,1
1.352,Turn Right,1
1.352,Accelerate,1
1.367,Turn Right,1
1.367,Accelerate,1
1.383,Turn Right,1
1.384,Accelerate,1
1.400,Turn Right,1
1.400,Accelerate,1
1.417,Turn Right,1
1.417,Accelerate,1
1.434,Turn Right,1
1.434,Accelerate,1
1.451,Turn Right,1
1.451,Accelerate,1
1.467,Turn Right,1
1.467,Accelerate,1
1.484,Turn Right,1
1.484,Accelerate,1
1.501,Turn Right,1
1.501,Accelerate,1
1.517,Turn Right,1
1.517,Accelerate,1
1.536,Turn Left,1
1.536,Accelerate,1
1.549,Turn Left,1
1.549,Accelerate,1
1.566,Turn Left,1
1.567,Accelerate,1
1.585,Damage taken,0.025000002
1.585,Turn Left,1
1.585,Accelerate,1
1.601,Damage taken,0.025000002
1.601,Turn Left,1
1.601,Accelerate,1
1.618,Damage taken,0.025000002
1.618,Turn Left,1
1.618,Accelerate,1
1.634,Damage taken,0.025000002
1.635,Turn Left,1
1.635,Accelerate,1
1.650,Damage taken,0.025000002
1.650,Turn Left,1
1.650,Accelerate,1
1.668,Damage taken,0.025000002
1.668,Turn Left,1
1.668,Accelerate,1
1.684,Damage taken,0.025000002
1.684,Turn Left,1
1.684,Accelerate,1
1.700,Damage taken,0.025000002
1.700,Turn Left,1
1.700,Accelerate,1
1.716,Damage taken,0.025000002
1.716,Turn Left,1
1.716,Accelerate,1
1.733,Damage taken,0.025000002
1.733,Turn Left,1
1.733,Accelerate,1
1.751,Damage taken,0.025000002
1.751,Turn Left,1
1.751,Accelerate,1
1.766,Damage taken,0.025000002
1.767,Turn Left,1
1.767,Accelerate,1
1.784,Damage taken,0.025000002
1.784,Turn Left,1
1.784,Accelerate,1
1.801,Damage taken,0.025000002
1.801,Turn Left,1
1.801,Accelerate,1
1.817,Damage taken,0.025000002
1.817,Turn Left,1
1.817,Accelerate,1
1.833,Damage taken,0.025000002
1.834,Turn Left,1
1.834,Accelerate,1
1.849,Damage taken,0.025000002
1.850,Turn Left,1
1.850,Accelerate,1
1.868,Damage taken,0.025000002
1.869,Turn Left,1
1.869,Accelerate,1
1.885,Damage taken,0.025000002
1.885,Turn Left,1
1.885,Accelerate,1
1.900,Damage taken,0.025000002
1.901,Turn Left,1
1.901,Accelerate,1
1.917,Damage taken,0.025000002
1.917,Turn Left,1
1.917,Accelerate,1
1.933,Damage taken,0.025000002
1.933,Turn Left,1
1.933,Accelerate,1
1.949,Damage taken,0.025000002
1.950,Turn Left,1
1.950,Accelerate,1
1.967,Damage taken,0.025000002
1.967,Turn Left,1
1.967,Accelerate,1
1.983,Damage taken,0.025000002
1.983,Turn Left,1
1.983,Accelerate,1
2.000,Damage taken,0.025000002
2.000,Turn Left,1
2.000,Accelerate,1
2.020,Damage taken,0.025000002
2.020,Accelerate,1
2.034,Damage taken,0.025000002
2.034,Accelerate,1
2.050,Damage taken,0.025000002
2.051,Accelerate,1
2.067,Damage taken,0.025000002
2.067,Accelerate,1
2.083,Accelerate,1
2.101,Accelerate,1
2.117,Accelerate,1
2.134,Accelerate,1
2.151,Accelerate,1
2.166,Accelerate,1
2.183,Accelerate,1
2.201,Accelerate,1
2.217,Accelerate,1
2.232,Accelerate,1
