Timestamp, Event, Value
0.366,Accelerate,1
0.382,Accelerate,1
0.399,Accelerate,1
0.415,Accelerate,1
0.432,Accelerate,1
0.449,Accelerate,1
0.465,Accelerate,1
0.482,Accelerate,1
0.498,Accelerate,1
0.516,Accelerate,1
0.531,Accelerate,1
0.798,Accelerate,1
0.816,Accelerate,1
0.831,Accelerate,1
0.849,Turn Left,1
0.849,Accelerate,1
0.865,Turn Left,1
0.865,Accelerate,1
0.881,Turn Left,1
0.881,Accelerate,1
0.898,Turn Left,1
0.898,Accelerate,1
0.916,Turn Left,1
0.916,Accelerate,1
0.932,Turn Left,1
0.932,Accelerate,1
0.949,Turn Left,1
0.949,Accelerate,1
0.965,Turn Left,1
0.965,Accelerate,1
0.981,Turn Left,1
0.981,Accelerate,1
0.998,Turn Left,1
0.998,Accelerate,1
1.015,Turn Left,1
1.015,Accelerate,1
1.031,Turn Left,1
1.031,Accelerate,1
1.048,Turn Left,1
1.048,Accelerate,1
1.065,Turn Left,1
1.065,Accelerate,1
1.082,Turn Left,1
1.082,Accelerate,1
1.098,Turn Left,1
1.098,Accelerate,1
1.116,Turn Left,1
1.116,Accelerate,1
1.131,Turn Left,1
1.132,Accelerate,1
1.148,Turn Left,1
1.148,Accelerate,1
1.165,Turn Left,1
1.165,Accelerate,1
1.181,Turn Left,1
1.198,Turn Left,1
1.215,Turn Left,1
1.232,Turn Left,1
1.248,Turn Left,1
1.265,Turn Left,1
1.282,Turn Left,1
1.298,Turn Left,1
1.315,Turn Left,1
1.331,Turn Left,1
1.348,Turn Left,1
1.365,Turn Left,1
1.382,Turn Left,1
1.398,Turn Left,1
1.416,Turn Left,1
1.433,Turn Left,1
1.448,Turn Left,1
1.465,Turn Left,1
1.481,Turn Left,1
1.498,Turn Left,1
1.515,Turn Left,1
1.532,Turn Left,1
1.548,Turn Left,1
1.565,Turn Left,1
1.582,Turn Left,1
1.598,Turn Left,1
1.615,Turn Left,1
1.631,Turn Left,1
1.648,Turn Left,1
1.665,Turn Left,1
1.682,Turn Left,1
1.698,Turn Left,1
1.716,Turn Left,1
1.732,Turn Left,1
1.732,Accelerate,1
1.750,Turn Left,1
1.750,Accelerate,1
1.766,Accelerate,1
1.781,Accelerate,1
1.798,Accelerate,1
1.815,Accelerate,1
1.831,Accelerate,1
1.848,Accelerate,1
1.865,Accelerate,1
1.882,Accelerate,1
1.898,Accelerate,1
1.916,Accelerate,1
1.932,Accelerate,1
1.949,Accelerate,1
1.965,Accelerate,1
1.983,Accelerate,1
1.999,Accelerate,1
2.016,Accelerate,1
2.032,Accelerate,1
2.049,Accelerate,1
2.065,Accelerate,1
2.082,Accelerate,1
2.199,Turn Left,1
2.215,Turn Left,1
2.232,Turn Left,1
2.249,Turn Left,1
2.265,Turn Left,1
2.281,Turn Left,1
2.298,Turn Left,1
2.315,Turn Left,1
2.331,Turn Left,1
2.348,Turn Left,1
2.366,Turn Left,1
2.382,Turn Left,1
2.399,Turn Left,1
2.416,Turn Left,1
2.432,Turn Left,1
2.449,Turn Left,1
2.465,Turn Left,1
2.482,Turn Left,1
2.499,Turn Left,1
2.516,Turn Left,1
2.533,Turn Left,1
2.549,Turn Left,1
2.565,Turn Left,1
2.582,Turn Left,1
2.599,Turn Left,1
2.615,Turn Left,1
2.632,Turn Left,1
2.649,Turn Left,1
2.665,Turn Left,1
2.683,Turn Left,1
2.699,Turn Left,1
2.715,Turn Left,1
2.733,Turn Left,1
2.748,Turn Left,1
2.765,Turn Left,1
2.782,Turn Left,1
2.799,Turn Left,1
2.815,Turn Left,1
2.833,Turn Left,1
2.849,Turn Left,1
2.866,Turn Left,1
2.881,Turn Left,1
2.898,Turn Left,1
2.915,Turn Left,1
2.931,Turn Left,1
2.948,Turn Left,1
2.966,Turn Left,1
2.982,Turn Left,1
2.998,Turn Left,1
3.015,Turn Left,1
3.033,Turn Left,1
3.048,Turn Left,1
3.065,Turn Left,1
3.082,Turn Left,1
3.098,Turn Left,1
3.116,Turn Left,1
3.132,Turn Left,1
3.149,Turn Left,1
3.149,Accelerate,1
3.166,Turn Left,1
3.166,Accelerate,1
3.182,Turn Left,1
3.182,Accelerate,1
3.199,Turn Left,1
3.199,Accelerate,1
3.215,Turn Left,1
3.215,Accelerate,1
3.232,Turn Left,1
3.232,Accelerate,1
3.249,Turn Left,1
3.249,Accelerate,1
3.266,Accelerate,1
3.282,Accelerate,1
3.299,Accelerate,1
3.316,Accelerate,1
3.333,Accelerate,1
3.348,Accelerate,1
3.365,Accelerate,1
3.382,Damage taken,0.024999
3.382,Accelerate,1
3.399,Damage taken,0.024999
3.399,Accelerate,1
3.415,Damage taken,0.024999
3.415,Accelerate,1
3.432,Damage taken,0.024999
3.432,Accelerate,1
3.449,Damage taken,0.024999
3.449,Accelerate,1
3.466,Damage taken,0.024999
3.466,Accelerate,1
3.482,Damage taken,0.024999
3.482,Accelerate,1
3.499,Damage taken,0.024999
3.499,Accelerate,1
3.515,Damage taken,0.024999
3.515,Accelerate,1
3.532,Damage taken,0.024999
3.532,Accelerate,1
3.549,Damage taken,0.024999
3.549,Accelerate,1
3.565,Damage taken,0.024999
3.565,Accelerate,1
3.582,Damage taken,0.024999
3.582,Accelerate,1
3.599,Damage taken,0.024999
3.599,Accelerate,1
3.616,Damage taken,0.024999
3.616,Accelerate,1
3.633,Damage taken,0.024999
3.633,Accelerate,1
3.648,Damage taken,0.024999
3.649,Accelerate,1
3.665,Damage taken,0.024999
3.665,Accelerate,1
3.683,Damage taken,0.024999
3.683,Turn Left,1
3.683,Accelerate,1
3.698,Damage taken,0.024999
3.698,Turn Left,1
3.698,Accelerate,1
3.715,Damage taken,0.024999
3.715,Turn Left,1
3.715,Accelerate,1
3.732,Damage taken,0.024999
3.732,Turn Left,1
3.732,Accelerate,1
3.749,Damage taken,0.024999
3.749,Turn Left,1
3.749,Accelerate,1
3.766,Damage taken,0.024999
3.766,Turn Left,1
3.766,Accelerate,1
3.782,Damage taken,0.024999
3.782,Turn Left,1
3.782,Accelerate,1
3.799,Damage taken,0.024999
3.799,Turn Left,1
3.799,Accelerate,1
3.815,Damage taken,0.024999
3.815,Turn Left,1
3.815,Accelerate,1
3.832,Damage taken,0.024999
3.832,Turn Left,1
3.832,Accelerate,1
3.849,Damage taken,0.024999
3.849,Turn Left,1
3.849,Accelerate,1
3.865,Damage taken,0.024999
3.865,Turn Left,1
3.865,Accelerate,1
3.882,Damage taken,0.024999
3.882,Turn Left,1
3.882,Accelerate,1
3.899,Damage taken,0.024999
3.899,Turn Left,1
3.899,Accelerate,1
3.915,Damage taken,0.024999
3.915,Turn Left,1
3.915,Accelerate,1
3.933,Damage taken,0.024999
3.933,Turn Left,1
3.933,Accelerate,1
3.949,Damage taken,0.024999
3.949,Turn Left,1
3.949,Accelerate,1
3.966,Damage taken,0.024999
3.966,Turn Left,1
3.966,Accelerate,1
3.982,Damage taken,0.024999
3.982,Turn Left,1
3.982,Accelerate,1
3.999,Damage taken,0.024999
3.999,Turn Left,1
3.999,Accelerate,1
4.015,Damage taken,0.024999
4.015,Turn Left,1
4.015,Accelerate,1
4.032,Damage taken,0.024999
4.032,Turn Left,1
4.032,Accelerate,1
4.049,Damage taken,0.024999
4.049,Turn Left,1
4.049,Accelerate,1
4.065,Damage taken,0.024999
4.065,Turn Left,1
4.065,Accelerate,1
4.082,Damage taken,0.024999
4.082,Turn Left,1
4.082,Accelerate,1
4.099,Turn Left,1
4.099,Accelerate,1
4.115,Turn Left,1
4.116,Accelerate,1
4.132,Turn Left,1
4.132,Accelerate,1
4.149,Turn Left,1
4.149,Accelerate,1
4.165,Turn Left,1
4.165,Accelerate,1
4.182,Turn Left,1
4.182,Accelerate,1
4.199,Turn Left,1
4.199,Accelerate,1
4.215,Turn Left,1
4.215,Accelerate,1
4.232,Turn Left,1
4.232,Accelerate,1
4.249,Turn Left,1
4.249,Accelerate,1
4.265,Turn Left,1
4.266,Accelerate,1
4.283,Turn Left,1
4.298,Turn Left,1
4.315,Turn Left,1
4.332,Turn Left,1
4.349,Turn Left,1
4.365,Turn Left,1
4.381,Turn Left,1
4.398,Turn Left,1
4.415,Turn Left,1
4.431,Turn Left,1
4.448,Turn Left,1
4.465,Turn Left,1
4.481,Turn Left,1
4.498,Turn Left,1
4.516,Turn Left,1
4.532,Turn Left,1
4.549,Turn Left,1
4.565,Turn Left,1
4.581,Turn Left,1
4.598,Turn Left,1
4.615,Turn Left,1
4.631,Turn Left,1
4.648,Turn Left,1
4.665,Turn Left,1
4.681,Turn Left,1
4.698,Turn Left,1
4.716,Turn Left,1
4.731,Turn Left,1
4.748,Turn Left,1
4.766,Turn Left,1
4.782,Turn Left,1
4.798,Turn Left,1
4.816,Turn Left,1
4.832,Turn Left,1
4.850,Turn Left,1
4.865,Turn Left,1
4.882,Turn Left,1
4.898,Turn Left,1
4.915,Turn Left,1
4.931,Turn Left,1
4.948,Turn Left,1
4.965,Turn Left,1
4.981,Turn Left,1
4.998,Turn Left,1
5.016,Turn Left,1
5.033,Turn Left,1
5.048,Turn Left,1
5.065,Turn Left,1
5.065,Accelerate,1
5.081,Turn Left,1
5.081,Accelerate,1
5.098,Turn Left,1
5.098,Accelerate,1
5.115,Turn Left,1
5.115,Accelerate,1
5.131,Turn Left,1
5.131,Accelerate,1
5.148,Turn Left,1
5.148,Accelerate,1
5.166,Turn Left,1
5.166,Accelerate,1
5.182,Turn Left,1
5.182,Accelerate,1
5.199,Turn Left,1
5.199,Accelerate,1
5.214,Turn Left,1
5.214,Accelerate,1
5.231,Turn Left,1
5.231,Accelerate,1
5.248,Turn Left,1
5.248,Accelerate,1
5.266,Turn Left,1
5.266,Accelerate,1
5.282,Turn Left,1
5.282,Accelerate,1
5.298,Turn Left,1
5.298,Accelerate,1
5.315,Turn Left,1
5.315,Accelerate,1
5.332,Turn Left,1
5.332,Accelerate,1
5.349,Turn Left,1
5.349,Accelerate,1
5.365,Turn Left,1
5.365,Accelerate,1
5.382,Turn Left,1
5.382,Accelerate,1
5.399,Turn Left,1
5.399,Accelerate,1
5.415,Turn Left,1
5.415,Accelerate,1
5.431,Turn Left,1
5.431,Accelerate,1
5.448,Turn Left,1
5.448,Accelerate,1
5.465,Turn Left,1
5.465,Accelerate,1
5.481,Turn Left,1
5.481,Accelerate,1
5.498,Turn Left,1
5.498,Accelerate,1
5.516,Turn Left,1
5.516,Accelerate,1
5.532,Turn Left,1
5.532,Accelerate,1
5.548,Turn Left,1
5.548,Accelerate,1
5.564,Turn Left,1
5.564,Accelerate,1
5.581,Turn Left,1
5.581,Accelerate,1
5.598,Turn Left,1
5.598,Accelerate,1
5.615,Turn Left,1
5.615,Accelerate,1
5.631,Turn Left,1
5.631,Accelerate,1
5.648,Turn Left,1
5.648,Accelerate,1
5.665,Turn Left,1
5.665,Accelerate,1
5.681,Turn Left,1
5.681,Accelerate,1
5.698,Turn Left,1
5.698,Accelerate,1
5.715,Turn Left,1
5.715,Accelerate,1
5.732,Turn Left,1
5.749,Turn Left,1
5.765,Turn Left,1
5.782,Turn Left,1
5.798,Turn Left,1
5.816,Turn Left,1
5.832,Turn Left,1
5.849,Turn Left,1
5.864,Turn Left,1
5.881,Turn Left,1
5.898,Turn Left,1
5.915,Turn Left,1
5.931,Turn Left,1
5.948,Turn Left,1
5.965,Turn Left,1
5.981,Turn Left,1
5.999,Turn Left,1
6.015,Turn Left,1
6.031,Turn Left,1
6.049,Turn Left,1
6.065,Turn Left,1
6.082,Turn Left,1
6.099,Turn Left,1
6.115,Turn Left,1
6.132,Turn Left,1
6.149,Turn Left,1
6.166,Turn Left,1
6.182,Turn Left,1
6.199,Turn Left,1
6.216,Turn Left,1
6.232,Turn Left,1
6.249,Turn Left,1
6.266,Turn Left,1
6.282,Turn Left,1
6.299,Turn Left,1
6.316,Turn Left,1
6.331,Turn Left,1
6.331,Enemy killed,1
6.349,Turn Left,1
6.364,Turn Left,1
6.381,Turn Left,1
6.399,Turn Left,1
6.415,Turn Left,1
6.433,Turn Left,1
6.449,Turn Left,1
6.464,Turn Left,1
6.481,Turn Left,1
6.498,Turn Left,1
6.515,Turn Left,1
6.531,Turn Left,1
6.548,Turn Left,1
6.565,Turn Left,1
6.581,Turn Left,1
6.599,Turn Left,1
6.615,Turn Left,1
6.632,Turn Left,1
6.648,Turn Left,1
6.665,Turn Left,1
6.682,Turn Left,1
6.699,Turn Left,1
6.699,Accelerate,1
6.715,Turn Left,1
6.715,Accelerate,1
6.733,Turn Left,1
6.733,Accelerate,1
6.749,Turn Left,1
6.749,Accelerate,1
6.766,Turn Left,1
6.766,Accelerate,1
6.782,Turn Left,1
6.782,Accelerate,1
6.799,Turn Left,1
6.799,Accelerate,1
6.815,Turn Left,1
6.815,Accelerate,1
6.832,Turn Left,1
6.832,Accelerate,1
6.849,Turn Left,1
6.849,Accelerate,1
6.865,Turn Left,1
6.865,Accelerate,1
6.882,Turn Left,1
6.882,Accelerate,1
6.899,Damage taken,0.024999
6.899,Turn Left,1
6.899,Accelerate,1
6.915,Damage taken,0.024999
6.915,Turn Left,1
6.915,Accelerate,1
6.933,Damage taken,0.024999
6.933,Turn Left,1
6.933,Accelerate,1
6.948,Damage taken,0.024999
6.948,Turn Left,1
6.948,Accelerate,1
6.965,Damage taken,0.024999
6.965,Turn Left,1
6.965,Accelerate,1
6.982,Damage taken,0.024999
6.982,Turn Left,1
6.982,Accelerate,1
6.998,Damage taken,0.024999
6.998,Turn Left,1
6.998,Accelerate,1
7.015,Damage taken,0.024999
7.015,Turn Left,1
7.015,Accelerate,1
7.032,Damage taken,0.024999
7.032,Turn Left,1
7.032,Accelerate,1
7.049,Damage taken,0.024999
7.049,Turn Left,1
7.049,Accelerate,1
7.065,Damage taken,0.024999
7.065,Turn Left,1
7.065,Accelerate,1
7.082,Damage taken,0.024999
7.082,Turn Left,1
7.082,Accelerate,1
7.099,Damage taken,0.024999
7.099,Turn Left,1
7.099,Accelerate,1
7.115,Damage taken,0.024999
7.115,Turn Left,1
7.115,Accelerate,1
7.132,Damage taken,0.024999
7.132,Turn Left,1
7.132,Accelerate,1
7.148,Damage taken,0.024999
7.148,Turn Left,1
7.148,Accelerate,1
7.165,Damage taken,0.024999
7.165,Turn Left,1
7.165,Accelerate,1
7.182,Damage taken,0.024999
7.182,Turn Left,1
7.182,Accelerate,1
7.199,Damage taken,0.024999
7.199,Turn Left,1
7.199,Accelerate,1
7.216,Damage taken,0.024999
7.216,Turn Left,1
7.216,Accelerate,1
7.232,Damage taken,0.024999
7.232,Turn Left,1
7.232,Accelerate,1
7.249,Damage taken,0.024999
7.249,Turn Left,1
7.249,Accelerate,1
7.265,Damage taken,0.024999
7.265,Turn Left,1
7.265,Accelerate,1
7.282,Damage taken,0.024999
7.282,Turn Left,1
7.282,Accelerate,1
7.299,Damage taken,0.024999
7.299,Turn Left,1
7.299,Accelerate,1
7.315,Damage taken,0.024999
7.315,Turn Left,1
7.315,Accelerate,1
7.332,Damage taken,0.024999
7.332,Turn Left,1
7.332,Accelerate,1
7.348,Damage taken,0.024999
7.348,Turn Left,1
7.348,Accelerate,1
7.365,Damage taken,0.024999
7.365,Turn Left,1
7.365,Accelerate,1
7.382,Damage taken,0.024999
7.382,Turn Left,1
7.382,Accelerate,1
7.399,Damage taken,0.024999
7.399,Turn Left,1
7.399,Accelerate,1
7.414,Damage taken,0.024999
7.414,Turn Left,1
7.414,Accelerate,1
7.431,Damage taken,0.024999
7.431,Turn Left,1
7.431,Accelerate,1
7.448,Damage taken,0.024999
7.448,Turn Left,1
7.448,Accelerate,1
7.465,Damage taken,0.024999
7.465,Turn Left,1
7.465,Accelerate,1
7.481,Damage taken,0.024999
7.481,Turn Left,1
7.481,Accelerate,1
7.498,Damage taken,0.024999
7.498,Turn Left,1
7.498,Accelerate,1
7.516,Damage taken,0.024999
7.516,Turn Left,1
7.516,Accelerate,1
7.532,Damage taken,0.024999
7.532,Turn Left,1
7.532,Accelerate,1
7.548,Damage taken,0.024999
7.548,Turn Left,1
7.548,Accelerate,1
7.565,Damage taken,0.024999
7.565,Turn Left,1
7.565,Accelerate,1
7.582,Damage taken,0.024999
7.582,Turn Left,1
7.582,Accelerate,1
7.598,Damage taken,0.024999
7.598,Turn Left,1
7.598,Accelerate,1
7.616,Damage taken,0.024999
7.616,Turn Left,1
7.616,Accelerate,1
7.632,Damage taken,0.024999
7.632,Turn Left,1
7.632,Accelerate,1
7.648,Damage taken,0.024999
7.648,Turn Left,1
7.648,Accelerate,1
7.665,Damage taken,0.024999
7.665,Turn Left,1
7.665,Accelerate,1
7.682,Damage taken,0.024999
7.682,Turn Left,1
7.682,Accelerate,1
7.698,Damage taken,0.024999
7.698,Turn Left,1
7.698,Accelerate,1
7.715,Damage taken,0.024999
7.716,Turn Left,1
7.716,Accelerate,1
7.732,Damage taken,0.024999
7.732,Turn Left,1
7.732,Accelerate,1
7.748,Damage taken,0.024999
7.748,Turn Left,1
7.748,Accelerate,1
7.765,Damage taken,0.024999
7.765,Accelerate,1
7.781,Damage taken,0.024999
7.781,Accelerate,1
7.798,Damage taken,0.024999
7.798,Accelerate,1
7.816,Damage taken,0.024999
7.816,Accelerate,1
7.832,Damage taken,0.024999
7.832,Accelerate,1
7.849,Damage taken,0.024999
7.849,Accelerate,1
7.864,Damage taken,0.024999
7.864,Accelerate,1
7.881,Damage taken,0.024999
