Timestamp, Event, Value
0.884,Accelerate,1
0.914,Accelerate,1
0.945,Accelerate,1
0.978,Accelerate,1
1.012,Accelerate,1
1.045,Accelerate,1
1.078,Accelerate,1
1.111,Accelerate,1
1.145,Accelerate,1
1.178,Accelerate,1
1.211,Accelerate,1
1.245,Accelerate,1
1.278,Accelerate,1
1.311,Accelerate,1
1.345,Accelerate,1
1.378,Accelerate,1
1.412,Accelerate,1
1.445,Accelerate,1
1.478,Accelerate,1
1.512,Accelerate,1
1.545,Accelerate,1
1.578,Accelerate,1
1.612,Accelerate,1
1.645,Accelerate,1
1.679,Accelerate,1
1.723,Accelerate,1
1.747,Accelerate,1
1.783,Accelerate,1
1.817,Accelerate,1
1.850,Accelerate,1
1.883,Accelerate,1
1.916,Accelerate,1
1.949,Accelerate,1
1.985,Accelerate,1
2.020,Accelerate,1
2.052,Accelerate,1
2.084,Turn Left,1
2.084,Accelerate,1
2.117,Turn Left,1
2.117,Accelerate,1
2.149,Turn Left,1
2.149,Accelerate,1
2.183,Turn Left,1
2.183,Accelerate,1
2.216,Turn Left,1
2.216,Accelerate,1
2.248,Turn Left,1
2.248,Accelerate,1
2.282,Turn Left,1
2.282,Accelerate,1
2.316,Turn Left,1
2.316,Accelerate,1
2.349,Turn Left,1
2.349,Accelerate,1
2.383,Turn Left,1
2.383,Accelerate,1
2.416,Turn Left,1
2.416,Accelerate,1
2.450,Accelerate,1
2.483,Accelerate,1
2.516,Accelerate,1
2.551,Bullet Fired,1
2.551,Accelerate,1
2.584,Turn Right,1
2.584,Accelerate,1
2.616,Bullet Fired,1
2.616,Turn Right,1
2.616,Accelerate,1
2.649,Turn Right,1
2.649,Accelerate,1
2.682,Turn Right,1
2.682,Accelerate,1
2.716,Bullet Fired,1
2.716,Turn Right,1
2.716,Accelerate,1
2.749,Turn Right,1
2.750,Accelerate,1
2.782,Turn Right,1
2.783,Accelerate,1
2.816,Bullet Fired,1
2.816,Turn Right,1
2.816,Accelerate,1
2.849,Turn Right,1
2.849,Accelerate,1
2.882,Turn Right,1
2.882,Accelerate,1
2.916,Bullet Fired,1
2.916,Turn Right,1
2.916,Accelerate,1
2.949,Turn Right,1
2.949,Accelerate,1
2.982,Turn Right,1
2.982,Accelerate,1
3.016,Turn Right,1
3.016,Accelerate,1
3.051,Accelerate,1
3.083,Accelerate,1
3.117,Accelerate,1
3.150,Accelerate,1
3.243,Accelerate,1
3.250,Accelerate,1
3.293,Accelerate,1
3.302,Accelerate,1
3.336,Accelerate,1
3.369,Accelerate,1
3.402,Accelerate,1
3.435,Accelerate,1
3.469,Accelerate,1
3.501,Accelerate,1
3.536,Accelerate,1
3.568,Accelerate,1
3.602,Accelerate,1
3.635,Accelerate,1
3.668,Accelerate,1
3.701,Accelerate,1
3.735,Accelerate,1
3.769,Accelerate,1
3.802,Accelerate,1
3.836,Accelerate,1
3.869,Accelerate,1
3.901,Accelerate,1
3.934,Accelerate,1
3.968,Accelerate,1
4.002,Accelerate,1
4.035,Accelerate,1
4.070,Accelerate,1
4.103,Accelerate,1
4.135,Accelerate,1
4.168,Accelerate,1
4.201,Accelerate,1
4.235,Accelerate,1
4.270,Accelerate,1
4.303,Accelerate,1
4.335,Accelerate,1
4.368,Accelerate,1
4.401,Accelerate,1
4.434,Accelerate,1
4.469,Accelerate,1
4.502,Accelerate,1
4.535,Accelerate,1
4.569,Accelerate,1
4.602,Accelerate,1
4.634,Accelerate,1
4.669,Accelerate,1
4.702,Accelerate,1
4.735,Bullet Missed,1
4.736,Accelerate,1
4.768,Bullet Missed,1
4.769,Accelerate,1
4.802,Accelerate,1
4.835,Bullet Missed,1
4.835,Accelerate,1
4.868,Accelerate,1
4.902,Accelerate,1
4.936,Accelerate,1
4.969,Accelerate,1
5.002,Accelerate,1
5.035,Bullet Missed,1
5.035,Accelerate,1
5.068,Accelerate,1
5.102,Accelerate,1
5.135,Accelerate,1
5.169,Accelerate,1
5.202,Accelerate,1
5.235,Accelerate,1
5.268,Accelerate,1
5.302,Accelerate,1
5.335,Accelerate,1
5.368,Accelerate,1
5.402,Accelerate,1
5.435,Bullet Missed,1
5.435,Accelerate,1
5.469,Accelerate,1
5.503,Accelerate,1
5.535,Accelerate,1
5.568,Accelerate,1
5.601,Accelerate,1
5.634,Accelerate,1
5.668,Accelerate,1
5.701,Accelerate,1
5.735,Accelerate,1
5.769,Accelerate,1
5.802,Accelerate,1
5.836,Accelerate,1
5.868,Accelerate,1
5.902,Accelerate,1
5.935,Accelerate,1
5.968,Accelerate,1
6.001,Accelerate,1
6.034,Accelerate,1
6.068,Accelerate,1
6.102,Accelerate,1
6.135,Accelerate,1
6.168,Accelerate,1
6.201,Accelerate,1
6.235,Accelerate,1
6.268,Accelerate,1
6.302,Accelerate,1
6.335,Accelerate,1
6.369,Accelerate,1
6.402,Accelerate,1
6.435,Accelerate,1
6.469,Accelerate,1
6.502,Accelerate,1
6.535,Accelerate,1
6.569,Turn Right,1
6.569,Accelerate,1
6.602,Turn Right,1
6.602,Accelerate,1
6.635,Turn Right,1
6.635,Accelerate,1
6.668,Turn Right,1
6.668,Accelerate,1
6.701,Turn Right,1
6.701,Accelerate,1
6.735,Turn Right,1
6.735,Accelerate,1
6.769,Turn Right,1
6.769,Accelerate,1
6.802,Accelerate,1
6.834,Accelerate,1
6.868,Accelerate,1
6.902,Accelerate,1
6.935,Accelerate,1
6.968,Accelerate,1
7.002,Accelerate,1
7.035,Accelerate,1
7.069,Accelerate,1
7.102,Accelerate,1
7.135,Accelerate,1
7.170,Accelerate,1
7.202,Accelerate,1
7.235,Accelerate,1
7.270,Turn Left,1
7.270,Accelerate,1
7.301,Turn Left,1
7.301,Accelerate,1
7.334,Turn Left,1
7.334,Accelerate,1
7.368,Turn Left,1
7.377,Accelerate,1
7.402,Turn Left,1
7.402,Accelerate,1
7.435,Turn Left,1
7.436,Accelerate,1
7.468,Turn Left,1
7.468,Accelerate,1
7.501,Turn Left,1
7.502,Accelerate,1
7.535,Turn Left,1
7.535,Accelerate,1
7.568,Turn Left,1
7.568,Accelerate,1
7.602,Accelerate,1
7.635,Accelerate,1
7.669,Accelerate,1
7.702,Accelerate,1
7.735,Accelerate,1
7.769,Accelerate,1
7.802,Accelerate,1
7.835,Accelerate,1
7.868,Accelerate,1
7.902,Accelerate,1
7.935,Accelerate,1
7.968,Accelerate,1
8.002,Accelerate,1
8.035,Accelerate,1
8.068,Accelerate,1
8.103,Accelerate,1
8.135,Turn Right,1
8.135,Accelerate,1
8.169,Turn Right,1
8.169,Accelerate,1
8.198,Turn Right,1
8.198,Accelerate,1
8.231,Turn Right,1
8.231,Accelerate,1
8.264,Turn Right,1
8.264,Accelerate,1
8.297,Turn Right,1
8.297,Accelerate,1
8.331,Turn Right,1
8.331,Accelerate,1
8.365,Accelerate,1
8.398,Accelerate,1
8.434,Accelerate,1
8.468,Accelerate,1
8.502,Accelerate,1
8.535,Accelerate,1
8.568,Accelerate,1
8.601,Accelerate,1
8.634,Accelerate,1
8.668,Accelerate,1
8.701,Accelerate,1
8.734,Accelerate,1
8.769,Accelerate,1
8.802,Accelerate,1
8.835,Accelerate,1
8.868,Accelerate,1
8.902,Accelerate,1
8.935,Accelerate,1
8.968,Accelerate,1
9.002,Accelerate,1
9.035,Accelerate,1
9.068,Accelerate,1
9.102,Accelerate,1
9.134,Accelerate,1
9.165,Accelerate,1
9.198,Accelerate,1
9.231,Accelerate,1
9.265,Accelerate,1
9.300,Accelerate,1
9.334,Accelerate,1
9.368,Accelerate,1
9.401,Accelerate,1
9.439,Turn Left,1
9.439,Accelerate,1
9.468,Turn Left,1
9.468,Accelerate,1
9.502,Turn Left,1
9.502,Accelerate,1
9.535,Turn Left,1
9.535,Accelerate,1
9.573,Accelerate,1
9.601,Accelerate,1
9.634,Accelerate,1
9.667,Accelerate,1
9.702,Accelerate,1
9.734,Accelerate,1
9.768,Accelerate,1
9.802,Accelerate,1
9.835,Accelerate,1
9.868,Accelerate,1
9.901,Accelerate,1
9.935,Accelerate,1
9.968,Accelerate,1
10.001,Accelerate,1
10.036,Accelerate,1
10.068,Accelerate,1
10.102,Accelerate,1
10.135,Accelerate,1
10.168,Accelerate,1
10.201,Accelerate,1
10.235,Accelerate,1
10.269,Accelerate,1
10.301,Accelerate,1
10.334,Accelerate,1
10.367,Accelerate,1
10.402,Turn Right,1
10.402,Accelerate,1
10.435,Turn Right,1
10.435,Accelerate,1
10.468,Turn Right,1
10.468,Accelerate,1
10.501,Turn Right,1
10.502,Accelerate,1
10.535,Accelerate,1
10.568,Accelerate,1
10.602,Accelerate,1
10.635,Accelerate,1
10.669,Accelerate,1
10.702,Accelerate,1
10.735,Accelerate,1
10.769,Accelerate,1
10.801,Accelerate,1
10.834,Accelerate,1
10.867,Accelerate,1
10.902,Accelerate,1
10.935,Accelerate,1
10.968,Accelerate,1
11.001,Accelerate,1
11.034,Accelerate,1
11.069,Accelerate,1
11.101,Accelerate,1
11.135,Accelerate,1
